,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
6271,"We believe -- Barack Obama believes by investing in clean coal and safe nuclear, we can not only create jobs in wind and solar here in the United States, we can export it.",57,34_2008,12,12,32815,32987,,"{""O"": 5, ""Claim"": 31}",Claim,"We believe -- Barack Obama believes by investing in clean coal and safe nuclear, we can not only create jobs in wind and solar here in the United States, we can export it.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,1899.88,1909.44,NOT_FOUND
6272,China is building one to three new coal-fired plants burning dirty coal per week.,57,34_2008,13,13,32987,33069,,"{""Premise"": 14, ""O"": 1}",Premise,China is building one to three new coal-fired plants burning dirty coal per week.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,1909.44,1916.04,NOT_FOUND
6273,It's polluting not only the atmosphere but the West Coast of the United States.,57,34_2008,14,14,33069,33149,,"{""Premise"": 15, ""O"": 1}",Premise,It's polluting not only the atmosphere but the West Coast of the United States.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,1916.04,1920.04,NOT_FOUND
6274,We should export the technology by investing in clean coal technology.,57,34_2008,15,15,33149,33220,,"{""Claim"": 11, ""O"": 1}",Claim,We should export the technology by investing in clean coal technology.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,1920.04,1924.92,NOT_FOUND
6275,We should be creating jobs.,57,34_2008,16,16,33220,33248,,"{""Claim"": 5, ""O"": 1}",Claim,We should be creating jobs.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,1924.92,1926.52,NOT_FOUND
6276,"John McCain has voted 20 times against funding alternative energy sources and thinks, I guess, the only answer is drill, drill, drill.",57,34_2008,17,17,33248,33383,,"{""Premise"": 23, ""O"": 4}",Premise,"John McCain has voted 20 times against funding alternative energy sources and thinks, I guess, the only answer is drill, drill, drill.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,1926.52,1936.6,NOT_FOUND
6277,"Drill we must, but it will take 10 years for one drop of oil to come out of any of the wells that are going to begun to be drilled.",57,34_2008,18,18,33383,33515,,"{""Claim"": 3, ""O"": 2, ""Premise"": 27}",Premise,"Drill we must, but it will take 10 years for one drop of oil to come out of any of the wells that are going to begun to be drilled.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,1936.6,1943.64,NOT_FOUND
6278,"In the meantime, we're all going to be in real trouble.",57,34_2008,19,19,33515,33571,,"{""Claim"": 13, ""O"": 1}",Claim,"In the meantime, we're all going to be in real trouble.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,1943.64,1946.04,NOT_FOUND
6279,BIDEN: I have always supported it.,59,34_2008,0,0,33775,33810,,"{""O"": 3, ""Claim"": 5}",Claim, I have always supported it.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,1956.08,1957.12,NOT_FOUND
6280,That's a fact.,59,34_2008,1,1,33810,33825,,"{""Claim"": 4, ""O"": 1}",Claim,That's a fact.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,1957.12,1957.84,NOT_FOUND
6281,"PALIN: Yes, Senator McCain does support this.",61,34_2008,0,0,33904,33950,,"{""O"": 3, ""Claim"": 7}",Claim," Yes, Senator McCain does support this.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,1960.48,1963.2,NOT_FOUND
6282,"The chant is ""drill, baby, drill.""",61,34_2008,1,1,33950,33985,,"{""Claim"": 9, ""O"": 2}",Claim,"The chant is ""drill, baby, drill.""",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,1963.2,1965.56,NOT_FOUND
6283,And that's what we hear all across this country in our rallies because people are so hungry for those domestic sources of energy to be tapped into.,61,34_2008,2,2,33985,34133,,"{""O"": 2, ""Claim"": 12, ""Premise"": 15}",Premise,And that's what we hear all across this country in our rallies because people are so hungry for those domestic sources of energy to be tapped into.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,1965.56,1973.68,NOT_FOUND
6284,"They know that even in my own energy-producing state we have billions of barrels of oil and hundreds of trillions of cubic feet of clean, green natural gas.",61,34_2008,3,3,34133,34290,,"{""Premise"": 29, ""O"": 1}",Premise,"They know that even in my own energy-producing state we have billions of barrels of oil and hundreds of trillions of cubic feet of clean, green natural gas.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,1973.68,1982.76,NOT_FOUND
6285,"And we're building a nearly $40 billion natural gas pipeline which is North America's largest and most you expensive infrastructure project ever to flow those sources of energy into hungry markets.Barack Obama and Senator Biden, you've said no to everything in trying to find a domestic solution to the energy crisis that we're in.",61,34_2008,4,4,34290,34622,,"{""Premise"": 33, ""Claim"": 27, ""O"": 1}",Premise,"And we're building a nearly $40 billion natural gas pipeline which is North America's largest and most you expensive infrastructure project ever to flow those sources of energy into hungry markets.Barack Obama and Senator Biden, you've said no to everything in trying to find a domestic solution to the energy crisis that we're in.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,1982.76,2000.8,NOT_FOUND
6286,"You even called drilling -- safe, environmentally-friendly drilling offshore as raping the outer continental shelf.",61,34_2008,5,5,34622,34738,,"{""Premise"": 16, ""O"": 1}",Premise,"You even called drilling -- safe, environmentally-friendly drilling offshore as raping the outer continental shelf.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,2000.8,2009.08,NOT_FOUND
6287,"There -- with new technology, with tiny footprints even on land, it is safe to drill and we need to do more of that.",61,34_2008,6,6,34738,34855,,"{""Claim"": 26, ""O"": 1}",Claim,"There -- with new technology, with tiny footprints even on land, it is safe to drill and we need to do more of that.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2009.08,2015.28,NOT_FOUND
6288,"But also in that ""all of the above"" approach that Senator McCain supports, the alternative fuels will be tapped into: the nuclear, the clean coal.",61,34_2008,7,7,34855,35002,,"{""Claim"": 30, ""O"": 1}",Claim,"But also in that ""all of the above"" approach that Senator McCain supports, the alternative fuels will be tapped into: the nuclear, the clean coal.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2015.28,2023.04,NOT_FOUND
6289,I was surprised to hear you mention that because you had said that there isn't anything -- such a thing as clean coal.,61,34_2008,8,8,35002,35121,,"{""Claim"": 8, ""Premise"": 16, ""O"": 1}",Premise,I was surprised to hear you mention that because you had said that there isn't anything -- such a thing as clean coal.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,2023.04,2028.52,NOT_FOUND
6290,"And I think you said it in a rope line, too, at one of your rallies.",61,34_2008,9,9,35121,35190,,"{""O"": 2, ""Premise"": 17}",Premise,"And I think you said it in a rope line, too, at one of your rallies.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,2028.52,2031.12,NOT_FOUND
6291,PALIN: I do.,63,34_2008,0,0,35314,35327,,"{""O"": 3, ""Claim"": 2}",O, I do.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,2036.76,2037.44,NOT_FOUND
6292,I do.,63,34_2008,1,1,35321,35327,,{},,I do.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,2036.76,2037.44,NOT_FOUND
6293,BIDEN: Absolutely.,65,34_2008,0,0,35375,35394,,"{""O"": 4}",O, Absolutely.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2095.52,2096.8,NOT_FOUND
6294,Absolutely we do.,65,34_2008,1,1,35394,35412,,"{""O"": 4}",O,Absolutely we do.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2040.08,2040.92,NOT_FOUND
6295,"We call for setting hard targets, number one...",65,34_2008,2,2,35412,35460,,"{""O"": 10}",O,"We call for setting hard targets, number one...",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2040.92,2043.56,NOT_FOUND
6296,"BIDEN: Oh, I'm sorry.",67,34_2008,0,0,35481,35503,,"{""O"": 8}",O," Oh, I'm sorry.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2044.04,2044.96,NOT_FOUND
6297,"BIDEN: Oh, on clean coal.",69,34_2008,0,0,35527,35553,,"{""O"": 8}",O," Oh, on clean coal.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2045.52,2046.68,NOT_FOUND
6298,"My record, just take a look at the record.",69,34_2008,1,1,35553,35596,,"{""O"": 11}",O,"My record, just take a look at the record.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2046.68,2048.24,NOT_FOUND
6299,My record for 25 years has supported clean coal technology.,69,34_2008,2,2,35596,35656,,"{""Claim"": 10, ""O"": 1}",Claim,My record for 25 years has supported clean coal technology.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2048.24,2051.6,NOT_FOUND
6300,A comment made in a rope line was taken out of context.,69,34_2008,3,3,35656,35712,,"{""Claim"": 12, ""O"": 1}",Claim,A comment made in a rope line was taken out of context.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2051.6,2054.4,NOT_FOUND
6301,"I was talking about exporting that technology to China so when they burn their dirty coal, it won't be as dirty, it will be clean.But here's the bottom line, Gwen: How do we deal with global warming with continued addition to carbon emissions?",69,34_2008,4,4,35712,35956,,"{""Claim"": 9, ""Premise"": 19, ""O"": 22}",O,"I was talking about exporting that technology to China so when they burn their dirty coal, it won't be as dirty, it will be clean.But here's the bottom line, Gwen: How do we deal with global warming with continued addition to carbon emissions?",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,2054.4,2068.6,NOT_FOUND
6302,"And if the only answer you have is oil, and John -- and the governor says John is for everything.",69,34_2008,5,5,35956,36054,,"{""O"": 15, ""Premise"": 7}",O,"And if the only answer you have is oil, and John -- and the governor says John is for everything.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,2068.6,2073.84,NOT_FOUND
6303,"Well, why did John vote 20 times?",69,34_2008,6,6,36054,36088,,"{""O"": 9}",O,"Well, why did John vote 20 times?",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2073.84,2076.04,NOT_FOUND
6304,Maybe he's for everything as long as it's not helped forward by the government.,69,34_2008,7,7,36088,36168,,"{""Claim"": 16, ""O"": 1}",Claim,Maybe he's for everything as long as it's not helped forward by the government.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2076.04,2079.92,NOT_FOUND
6305,Maybe he's for everything if the free market takes care of it.,69,34_2008,8,8,36168,36231,,"{""Claim"": 13, ""O"": 1}",Claim,Maybe he's for everything if the free market takes care of it.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2079.92,2082.84,NOT_FOUND
6306,I don't know.,69,34_2008,9,9,36231,36245,,"{""O"": 5}",O,I don't know.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2082.84,2083.44,NOT_FOUND
6307,But he voted 20 times against funding alternative energy sources.,69,34_2008,10,10,36245,36311,,"{""Premise"": 10, ""O"": 1}",Premise,But he voted 20 times against funding alternative energy sources.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2083.44,2086.56,NOT_FOUND
6308,BIDEN: Absolutely.,71,34_2008,0,0,36490,36509,,"{""O"": 3, ""Claim"": 1}",O, Absolutely.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2095.52,2096.8,NOT_FOUND
6309,Do I support granting same-sex benefits?,71,34_2008,1,1,36509,36550,,"{""O"": 7}",O,Do I support granting same-sex benefits?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2096.8,2098.88,NOT_FOUND
6310,Absolutely positively.,71,34_2008,2,2,36550,36573,,"{""Claim"": 2, ""O"": 1}",Claim,Absolutely positively.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2098.88,2100.04,NOT_FOUND
6311,"Look, in an Obama-Biden administration, there will be absolutely no distinction from a constitutional standpoint or a legal standpoint between a same-sex and a heterosexual couple.The fact of the matter is that under the Constitution we should be granted -- same-sex couples should be able to have visitation rights in the hospitals, joint ownership of property, life insurance policies, et cetera.",71,34_2008,3,3,36573,36972,,"{""O"": 3, ""Claim"": 64}",Claim,"Look, in an Obama-Biden administration, there will be absolutely no distinction from a constitutional standpoint or a legal standpoint between a same-sex and a heterosexual couple.The fact of the matter is that under the Constitution we should be granted -- same-sex couples should be able to have visitation rights in the hospitals, joint ownership of property, life insurance policies, et cetera.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2100.04,2124.96,NOT_FOUND
6312,That's only fair.,71,34_2008,4,4,36972,36990,,"{""Claim"": 4, ""O"": 1}",Claim,That's only fair.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2124.96,2126.4,NOT_FOUND
6313,It's what the Constitution calls for.,71,34_2008,5,5,36990,37028,,"{""Premise"": 7, ""O"": 1}",Premise,It's what the Constitution calls for.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2126.4,2128.0,NOT_FOUND
6314,And so we do support it.,71,34_2008,6,6,37028,37053,,"{""O"": 2, ""Claim"": 5}",Claim,And so we do support it.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2128.0,2129.6,NOT_FOUND
6315,"We do support making sure that committed couples in a same-sex marriage are guaranteed the same constitutional benefits as it relates to their property rights, their rights of visitation, their rights to insurance, their rights of ownership as heterosexual couples do.",71,34_2008,7,7,37053,37322,,"{""Claim"": 44, ""O"": 1}",Claim,"We do support making sure that committed couples in a same-sex marriage are guaranteed the same constitutional benefits as it relates to their property rights, their rights of visitation, their rights to insurance, their rights of ownership as heterosexual couples do.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2129.6,2146.44,NOT_FOUND
6316,"PALIN: Well, not if it goes closer and closer towards redefining the traditional definition of marriage between one man and one woman.",73,34_2008,0,0,37416,37551,,"{""O"": 5, ""Claim"": 20}",Claim," Well, not if it goes closer and closer towards redefining the traditional definition of marriage between one man and one woman.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2150.32,2157.56,NOT_FOUND
6317,"And unfortunately that's sometimes where those steps lead.But I also want to clarify, if there's any kind of suggestion at all from my answer that I would be anything but tolerant of adults in America choosing their partners, choosing relationships that they deem best for themselves, you know, I am tolerant and I have a very diverse family and group of friends and even within that group you would see some who may not agree with me on this issue, some very dear friends who don't agree with me on this issue.",73,34_2008,1,1,37551,38063,,"{""O"": 9, ""Claim"": 50, ""Premise"": 42}",Claim,"And unfortunately that's sometimes where those steps lead.But I also want to clarify, if there's any kind of suggestion at all from my answer that I would be anything but tolerant of adults in America choosing their partners, choosing relationships that they deem best for themselves, you know, I am tolerant and I have a very diverse family and group of friends and even within that group you would see some who may not agree with me on this issue, some very dear friends who don't agree with me on this issue.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,2157.56,2189.24,NOT_FOUND
